,gene,scores,log2FoldChange,pvalue,padj,baseMean
1805,Gene_0492,-2.6581762,-0.2904872,0.00785648262696258,0.06399071402492382,4850.131982349986
1806,Sox9,-2.658984,-0.5135765,0.00783767077927717,0.06399071402492382,2184.6076554682113
1807,Gene_1063,-2.6647615,-0.2127452,0.007704290602489962,0.06340979919744825,1770.2180368030854
1808,Gene_1070,-2.6713197,-0.19281688,0.007555362452566366,0.06244101200468071,299.2301584982986
1809,Gene_0404,-2.6891186,-0.3543725,0.007164096781313359,0.05945308532210256,311.188026405033
1810,Gene_0333,-2.6953344,-0.20861949,0.007031801214503517,0.05859834345419598,3475.455716935941
1811,Gene_0593,-2.697265,-0.3338744,0.006991162630602107,0.05850345297574985,2316.748522448438
1812,Gene_1876,-2.6993597,-0.22943431,0.006947304176873596,0.05838070736868568,1171.2820488787233
1813,Gene_1857,-2.6999896,-0.30379426,0.006934166382965751,0.05838070736868568,3089.1530163099014
1814,Gene_1098,-2.700633,-0.24944524,0.006920766039041005,0.05838070736868568,1301.6476853380502
1815,Gene_1645,-2.7096555,-0.12203993,0.006735310491973094,0.05732179142104761,2909.2771840048918
1816,Gene_1753,-2.712476,-0.2210744,0.006678261383275272,0.05707915712201087,1828.0832975643173
1817,Gene_1703,-2.7167478,-0.25372365,0.0065926838899882986,0.056589561287453204,4126.583521728504
1818,Gene_0761,-2.7216218,-0.13273238,0.006496243295934668,0.05600209737874713,4112.445995795558
1819,Gene_1596,-2.7254965,-0.23184,0.006420485850386951,0.0555886220812723,2412.8844707058865
1820,Gene_0791,-2.7290835,-0.20662202,0.0063510595679890725,0.05522660493903541,1786.554591208327
1821,Gene_0675,-2.7313838,-0.21893728,0.006306898196597937,0.05508208031963263,1844.670992967518
1822,Gene_0580,-2.7356555,-0.2255644,0.0062256168604798035,0.054610674214735117,4038.2869020576786
1823,Gene_0558,-2.7375448,-0.22733095,0.006189967276998786,0.05453715662553996,1674.4884398481795
1824,Gene_0114,-2.7458692,-0.3586739,0.006035081488467122,0.053407800782894886,1084.8438998488878
1825,Gene_0876,-2.7504284,-0.24278845,0.005951738853865614,0.052904345367694346,469.2072922827688
1826,Gene_0198,-2.7528656,-0.22860584,0.0059076160068914805,0.052746571490102506,2360.1309483778214
1827,Gene_0790,-2.755727,-0.19371602,0.005856185286904138,0.0525218411381537,2436.553889653217
1828,Gene_0960,-2.756973,-0.19411948,0.005833918404552467,0.0525218411381537,4212.49811649439
1829,Gene_1193,-2.7582736,-0.086754166,0.0058107542170765325,0.0525218411381537,1145.1315474080168
1830,Gene_0486,-2.7589035,-0.23677307,0.005799567698483539,0.0525218411381537,1935.9068046585796
1831,Gene_0376,-2.7592866,-0.29167905,0.005792768023415289,0.0525218411381537,4051.60840752377
1832,Gene_1763,-2.7613542,-0.27456927,0.005756222101220418,0.0525218411381537,4126.936873207419
1833,Gene_1882,-2.7651742,-0.12987338,0.005689243399226055,0.052435423034341525,1953.8248260949026
1834,Gene_1383,-2.769432,-0.20013247,0.005615411714296139,0.051994552910149434,2322.6639152690705
1835,Gene_0481,-2.7736354,-0.24430908,0.005543378572203272,0.05156631229956532,1551.2651597039505
1836,Gene_0158,-2.7779891,-0.24260563,0.00546964464459761,0.051118174248575794,4666.146648175595
1837,Gene_0920,-2.7803166,-0.12538649,0.005430591335667603,0.05099146794054088,637.2866404208226
1838,Gene_1128,-2.782959,-0.32343057,0.0053865596028487926,0.0508166000268754,4672.059643857277
1839,Gene_0294,-2.7915435,-0.2596658,0.005245729334272404,0.049722552931491984,3435.138936584949
1840,Gene_0298,-2.7972665,-0.21940774,0.005153699394179246,0.04908285137313568,2681.2821557993193
1841,Adgre1,-2.8044407,-0.2000439,0.005040393778612892,0.048233433288161646,211.6623508832546
1842,Gene_1087,-2.807398,-0.25506866,0.004994346812310074,0.04802256550298148,2404.2011495189413
1843,Gene_1357,-2.8085756,-0.23254308,0.0049761194190819195,0.04802256550298148,2068.353119763525
1844,Gene_0190,-2.8135045,-0.2149693,0.004900469907643898,0.047577377744115516,848.0331192768566
1845,Gene_1745,-2.8252516,-0.22475967,0.004724349004353018,0.046091209798566034,3299.227537328252
1846,Gene_1789,-2.8266482,-0.25573066,0.004703797175869309,0.046091209798566034,4857.196991473014
1847,Gene_0844,-2.8290305,-0.23450464,0.0046689248927587615,0.04599926002717991,2832.834614769399
1848,Gene_1484,-2.830304,-0.24671224,0.00465038240075189,0.04599926002717991,3588.028718397532
1849,Gene_1140,-2.8323574,-0.24656287,0.004620615621212043,0.04597627483793078,388.82974020178307
1850,Gene_0809,-2.8366017,-0.16862673,0.004559643715769931,0.0455964371576993,2117.451629294124
1851,Gene_1350,-2.8403943,-0.321281,0.004505779887190158,0.04528421997176038,625.9745015642545
1852,Flt1,-2.8420236,-0.2716766,0.004482817370339405,0.04528098353878187,3083.3393859057264
1853,Gene_0058,-2.857084,-0.24729523,0.004275525606005218,0.04340635133000221,4695.486683160065
1854,Gene_1184,-2.8613422,-0.24924462,0.004218515891942845,0.04304608053002903,3325.7997757346106
1855,Gene_1829,-2.8617256,-0.23700657,0.004213417170180533,0.04304608053002903,430.17508915638655
1856,Gene_1257,-2.8672566,-0.22775316,0.004140469487850238,0.04268525245206431,1805.59771467616
1857,Gene_1684,-2.8694746,-0.24418452,0.004111541491955352,0.04260664758502956,2775.7837282322153
1858,Gene_0703,-2.87465,-0.24191082,0.004044754783187045,0.04213286232486505,2045.8783928595985
1859,Gene_0326,-2.8771281,-0.22178686,0.004013124886894285,0.04202225012454749,4176.537851852103
1860,Gene_1698,-2.881044,-0.2686762,0.003963603669817208,0.041722143892812716,4082.6214733144466
1861,Gene_1859,-2.8836179,-0.2685015,0.003931354211412094,0.04160163186679465,3078.563549510946
1862,Gene_0510,-2.8932567,-0.23780161,0.003812696270891731,0.04056059862650777,1898.616828406891
1863,Gene_0297,-2.8952692,-0.26240483,0.003788334189016713,0.04051694319803971,1313.9150501280585
1864,Gene_1630,-2.908988,-0.2783097,0.003626007765381286,0.03898933081055146,574.0778751549901
1865,Gene_0526,-2.91467,-0.2512462,0.0035606492504018797,0.03849350540975005,1806.7435332584425
1866,Gene_1422,-2.924952,-0.25849953,0.0034450922746602024,0.03744665515935003,2095.2039601782117
1867,Gene_0460,-2.928594,-0.22463754,0.0034049883869565,0.03721298783559017,3395.323479265164
1868,Gene_1435,-2.941108,-0.2753609,0.0032704057736274964,0.03593852498491754,3307.891130272989
1869,Gene_1329,-2.9529235,-0.20586504,0.0031477990805854695,0.03478231028271237,397.0352912242219
1870,Gene_0689,-2.956538,-0.25228724,0.0031111382346654328,0.0345682026073937,2006.5336113842309
1871,Gene_0073,-2.9647255,-0.35310897,0.003029531217644357,0.033849510811668794,949.8053927259415
1872,Gene_0235,-2.972598,-0.30486935,0.0029529090081892293,0.03317875290100258,826.2228913181882
1873,Gene_1842,-2.9744327,-0.3147157,0.002935308685627816,0.033167329781105266,4145.145641199368
1874,Gene_0303,-2.9767327,-0.37338743,0.0029133778761264374,0.03310656677416406,257.4803227454748
1875,Gene_1371,-2.9768286,-0.24246727,0.0029124673462161484,0.03310656677416406,2124.9552357155007
1876,Gene_1451,-2.9792109,-0.28246105,0.002889917476728391,0.03310656677416406,882.608096044265
1877,Gene_1246,-2.992341,-0.24520928,0.0027684687714121733,0.03200541932268409,4402.684567608447
1878,Gene_0082,-2.9925053,-0.24742113,0.002766979061027929,0.03200541932268409,2807.350540711424
1879,Gene_0193,-2.99345,-0.30769444,0.0027584274266655804,0.03200541932268409,1195.3341500653978
1880,Gene_0664,-2.994559,-0.26206627,0.002748419361246242,0.03200541932268409,2537.0150714735632
1881,Gene_0932,-2.9987075,-0.25007764,0.002711275208566792,0.03200541932268409,3670.8574805304233
1882,Gene_0233,-3.0228043,-0.27741325,0.002504442156354681,0.02981478757565096,4792.684144151197
1883,Gene_0053,-3.0270076,-0.27195016,0.0024698786232948498,0.02957938471011796,1141.2077210148238
1884,Gene_1328,-3.0407672,-0.29623172,0.002359761522105541,0.02843086171211495,4436.599772040258
1885,Vwf,-3.041452,-0.30496746,0.0023544022798599796,0.02843086171211495,4674.805365129077
1886,Gene_0027,-3.0463943,-0.26847315,0.002316038052112655,0.028244366489178722,4586.281695433728
1887,Gene_0144,-3.0488725,-0.27481347,0.0022970190742927395,0.028184283120156313,3195.301066466454
1888,Gene_1373,-3.0615509,-0.25035733,0.002201936660126281,0.02718440321143557,3167.612239451803
1889,Gene_0148,-3.0615644,-0.1657081,0.0022018359586027042,0.02718440321143557,2045.8926342599227
1890,Gene_1702,-3.0631115,-0.2625368,0.0021904838360117373,0.02718440321143557,3774.3695174037503
1891,Gene_1248,-3.0867155,-0.26022536,0.002023812258266539,0.025456757965616843,2679.905390837113
1892,Gene_0737,-3.095697,-0.25952727,0.0019635090863246146,0.02485454539651411,3403.3184525800575
1893,Gene_0317,-3.0970387,-0.37860593,0.0019546433475876794,0.02485454539651411,2170.8666240515377
1894,Gene_1676,-3.09849,-0.23747534,0.0019450952599688283,0.02485454539651411,3670.9074970135384
1895,Gene_0540,-3.1118116,-0.42401016,0.0018594306189052112,0.023992653147164016,4131.134012142518
1896,Gene_0095,-3.1189039,-0.31038955,0.0018152520595594915,0.02357470207220119,774.8594701839398
1897,Gene_1860,-3.1335535,-0.3177597,0.00172703392547512,0.022575606868955815,4173.002092092429
1898,Gene_1292,-3.1388795,-0.3200709,0.0016959517103193843,0.022315154083149793,2724.467832362021
1899,Gene_0954,-3.1393723,-0.30263725,0.0016931013761000329,0.022315154083149793,4231.096249996611
1900,Gene_0154,-3.1442602,-0.15417297,0.0016650731277102306,0.022200975036136408,2184.9434463880225
1901,Gene_1255,-3.1480527,-0.19742826,0.001643620530950533,0.022062020549671584,1926.2504026460233
1902,Gene_0359,-3.1667278,-0.26377332,0.0015416459293355904,0.0208330530991296,4579.550625960251
1903,Gene_1642,-3.1773112,-0.28629175,0.0014864747436642207,0.020224146172302324,1293.2878743645865
1904,Gene_0086,-3.2025442,-0.2709357,0.001362193505289558,0.01866018500396655,4228.851010166409
1905,Gene_0381,-3.2200418,-0.24537633,0.0012817188791268785,0.017678881091405224,2445.9018339215504
1906,Gene_1123,-3.2239301,-0.32367972,0.0012644422218759063,0.017561697526054257,2594.7724406287357
1907,Gene_0515,-3.241414,-0.25635588,0.001189382971697991,0.016634726876894983,1576.9179933729458
1908,Gene_1311,-3.2448232,-0.24177101,0.0011752357053836852,0.0165526155687843,2886.5588930641275
1909,Gene_1024,-3.2479312,-0.2653508,0.0011624740549215844,0.016488993686830985,1659.795421567246
1910,Gene_1880,-3.2520933,-0.3413877,0.0011455841179373984,0.01636548739910569,244.38360049617896
1911,Gene_1892,-3.2533393,-0.21042417,0.0011405725356239819,0.01636548739910569,1396.3930964545625
1912,Gene_0293,-3.2669759,-0.21544488,0.0010870297284086695,0.015754054034908253,81.57626486262386
1913,Gene_1727,-3.2676878,-0.3280445,0.0010842992180116235,0.015754054034908253,4892.85619593144
1914,Gene_1624,-3.2703166,-0.28589034,0.001074272194272662,0.015754054034908253,4830.44868860775
1915,Gene_1211,-3.270604,-0.39301142,0.0010731807078670852,0.015754054034908253,2006.01872248791
1916,Gene_1107,-3.2716582,-0.22924672,0.0010691873616000991,0.015754054034908253,3655.435728981248
1917,Gene_1750,-3.2871294,-0.2519852,0.001012142885266963,0.015220193763412977,1761.7401871316035
1918,Dsg1,-3.293975,-0.8143949,0.0009878123263123426,0.014966853428974887,3371.9111275755813
1919,Gene_1663,-3.2957962,-0.3133008,0.0009814321996521782,0.014966853428974887,4036.8787130775963
1920,Gene_1374,-3.2982743,-0.26323697,0.0009728107589087532,0.01496631936782697,4736.443411226592
1921,Gene_0363,-3.3208375,-0.21040256,0.0008974774963117156,0.013914379787778536,2031.0507654558764
1922,Gene_1432,-3.3269029,-0.32184792,0.0008781698411451973,0.013721403767893707,3927.325015632436
1923,Gene_1661,-3.3414295,-0.2572812,0.0008334821836741788,0.013125703679908328,1366.345830628988
1924,Gene_1006,-3.3545184,-0.3306567,0.0007950329235035282,0.012619570214341718,4952.14490377856
1925,Gene_0961,-3.3692229,-0.30721426,0.000753804647508966,0.012060874360143456,177.55951388353816
1926,Gene_1009,-3.3786426,-0.27733096,0.0007284467666020428,0.011749141396807142,3037.4675921805488
1927,Gene_1735,-3.399864,-0.30713987,0.0006741936080889121,0.010962497692502637,3314.5546091740694
1928,Gene_1625,-3.4218934,-0.26887766,0.00062186677563874,0.010194537305553114,3455.8255075169377
1929,Gene_0769,-3.425686,-0.18516982,0.0006132489824237164,0.010136346816920933,645.9185150059906
1930,Gene_0949,-3.4342294,-0.23020692,0.0005942411444760353,0.00990401907460059,4695.722428191995
1931,Gene_0189,-3.4352698,-0.2774406,0.0005919639267735924,0.00990401907460059,946.8572312979098
1932,Gene_1648,-3.4399798,-0.15693998,0.0005817577556533381,0.009860300943276917,3132.6293460372135
1933,Gene_0147,-3.4734414,-0.28747487,0.0005138295622293391,0.008783411320159642,1152.2465916592705
1934,Gene_1110,-3.4821901,-0.2899958,0.0004973303668486742,0.008574661497390935,1570.7212642552909
1935,Gene_1366,-3.4864755,-0.29130548,0.0004894300960443296,0.008511827757292688,2754.9697815542154
1936,Gene_0773,-3.487379,-0.27839473,0.0004877792350978389,0.008511827757292688,2115.1074218946537
1937,Gene_0251,-3.5032065,-0.22185548,0.00045969311944163226,0.008136161406046588,843.1167248337061
1938,Gene_1116,-3.5205534,-0.30220005,0.0004306473670773594,0.007690131554952846,896.135191983199
1939,Gene_1290,-3.5332453,-0.20160083,0.0004104915254495423,0.007396243701793555,2119.816701405858
1940,Gene_1468,-3.5333958,-0.3275275,0.00041025772997862954,0.007396243701793555,3798.5507424637285
1941,Gene_1740,-3.5391052,-0.30883092,0.0004014859370945223,0.007366714442101327,4494.925001896553
1942,Gene_1055,-3.5547407,-0.31062254,0.00037835209761547927,0.007006520326212579,466.43192818394505
1943,Gene_0599,-3.5635579,-0.23678209,0.0003658619784166437,0.0068385416526475454,1995.8643424190352
1944,Gene_1103,-3.5667617,-0.30725905,0.00036141992332679813,0.006819243836354682,546.2155404282394
1945,Gene_0217,-3.5686922,-0.3016643,0.0003587677028716693,0.006819243836354682,132.13277913135954
1946,Gene_1084,-3.5836704,-0.32851964,0.0003387994650424536,0.006515374327739493,3325.507479087585
1947,Gene_0547,-3.5985394,-0.3040375,0.0003200095172404215,0.006213777033794592,3032.1247377346094
1948,Gene_1610,-3.6385865,-0.22950281,0.0002741385620903705,0.005375265923340598,856.9446133836867
1949,Gene_1268,-3.648896,-0.3780515,0.0002633696076540785,0.0052152397555263064,1207.3735238106674
1950,Gene_1014,-3.6762514,-0.44913083,0.00023668628166708896,0.004781541043779575,167.353380540366
1951,Gene_1465,-3.676498,-0.3605286,0.00023645785049124536,0.004781541043779575,4182.988668187299
1952,Gene_1516,-3.695077,-0.18447162,0.00021982014963733385,0.004532374219326471,4874.718450440329
1953,Gene_1144,-3.705277,-0.304333,0.00021115978130861233,0.00439916211059609,720.5247071337195
1954,Gene_0886,-3.7226377,-0.19995901,0.000197152320029273,0.00415057515851101,1195.8023081382257
1955,Gene_0161,-3.7370136,-0.3549897,0.00018621883650971863,0.003962102904462098,4348.627143537324
1956,Gene_1500,-3.7479255,-0.34752762,0.00017830309931176643,0.0038344752540164823,4635.995799883115
1957,Gene_1598,-3.8022118,-0.3139427,0.0001434100177511549,0.003117609081546846,2127.155544893711
1958,Gene_1229,-3.826199,-0.37318283,0.00013013705024199346,0.0028601549503734828,300.58123773191693
1959,Gene_0291,-3.841246,-0.32776517,0.0001224114140890028,0.002720253646422285,244.98957677945603
1960,Gene_1826,-3.8429163,-0.14956515,0.00012158097253365033,0.002720253646422285,2891.0518370416016
1961,Gene_0362,-3.850693,-0.33854368,0.0001177841044902319,0.002676911465687089,1994.8307890212361
1962,Gene_1266,-3.8652468,-0.33702058,0.00011097690910329906,0.002551193312719519,191.82951650938986
1963,Gene_0519,-3.8749676,-0.33406982,0.00010663884594289506,0.002479973161462676,2937.099341947156
1964,Flg,-3.8830867,-0.9064601,0.00010313878586787594,0.002426794961597081,105.94755611566123
1965,Krt5,-3.90999,-0.7126008,9.229987559502276e-05,0.00219761608559578,3947.491192838901
1966,Gene_0720,-3.91674,-0.19453275,8.975445408423195e-05,0.002162757929740529,1566.8424723816893
1967,Gene_0163,-3.923928,-0.33553582,8.711679192082455e-05,0.0021247998029469404,249.2771148956989
1968,Col17a1,-3.9422197,-0.43524522,8.07310006744074e-05,0.0019933580413433924,2962.3434938666087
1969,Gene_1364,-3.944465,-0.20759839,7.997833317268234e-05,0.0019933580413433924,2018.5378514436206
1970,Gene_1707,-3.9611137,-0.18861343,7.460100167115227e-05,0.0018886329537000574,4870.31204611789
1971,Gene_0445,-3.9632633,-0.35138863,7.393218611630764e-05,0.0018886329537000574,2743.783379393326
1972,Gene_0043,-3.963797,-0.3479162,7.376692870474075e-05,0.0018886329537000574,1412.433946133191
1973,Gene_0511,-3.9708345,-0.2794143,7.162130738571672e-05,0.0018847712469925453,3561.722379938175
1974,Gene_1345,-3.9922342,-0.33611667,6.545370015625281e-05,0.0017454320041667417,1393.8854125864211
1975,Gene_0810,-3.99233,-0.3869089,6.542724422070018e-05,0.0017454320041667417,4526.004292467447
1976,Gene_1732,-4.0523667,-0.3282869,5.0702145436817297e-05,0.001389099874981296,1904.8737540115133
1977,Gene_1759,-4.087321,-0.3526158,4.363839363682874e-05,0.0012121776010230207,2771.849385742216
1978,Gene_0702,-4.1034627,-0.35550758,4.0701213650034224e-05,0.0011628918185724064,300.33686392993286
1979,Gene_0131,-4.1282167,-0.35745105,3.655875908967706e-05,0.0010596741765123785,2159.3001278635425
1980,Gene_1782,-4.1469326,-0.1677353,3.3695902167777036e-05,0.0009910559461110892,4170.199521321925
1981,Cd3e,-4.164321,-0.34007862,3.122808643379787e-05,0.0009321816845909812,4037.9615865485425
1982,Gene_0466,-4.189869,-0.39720917,2.7911578621530753e-05,0.0008458054127736591,1160.376866324955
1983,Gene_1877,-4.264966,-0.3960775,1.9993275834306764e-05,0.0006151777179786696,1169.0914015022852
1984,Gene_0357,-4.3048215,-0.21417177,1.6712050471819742e-05,0.0005222515772443669,4095.661295455522
1985,Gene_1514,-4.318417,-0.38363805,1.5715236051671758e-05,0.0004988963825927542,4655.4721798381615
1986,Gene_1710,-4.3742094,-0.39846513,1.2187347693530965e-05,0.00039314024817841824,522.0365603013676
1987,Krt1,-4.510329,-0.98433536,6.472728100572356e-06,0.00021222059346138873,2277.790265159815
1988,Gene_1870,-4.547487,-0.42114043,5.429028939781716e-06,0.0001809676313260572,1720.3986808729335
1989,Gene_1375,-4.5525804,-0.38865516,5.299196983831136e-06,0.00017963379606207241,4359.907854514325
1990,Gene_0394,-4.583577,-0.3532431,4.57087708136145e-06,0.0001576164510814293,463.4483276660929
1991,Gene_1894,-4.721901,-0.27980006,2.336503271138266e-06,8.198257091713213e-05,1095.0734156622852
