,gene,scores,log2FoldChange,pvalue,padj,baseMean
1791,Gene_1290,-2.1910272,-0.08545216,0.02844982702722734,0.21310731855601,3700.2971551713536
1792,Gene_0402,-2.1927385,-0.18035243,0.028326219427582452,0.21297909344046956,2585.498508022739
1793,Gene_1345,-2.1929302,-0.15246838,0.028312404233235427,0.21297909344046956,3417.127507081349
1794,Kdr,-2.1985025,-0.26148006,0.027913306691338347,0.2114644446313511,256.2808579818021
1795,Gene_0439,-2.199954,-0.30364108,0.02781016434878006,0.2114644446313511,469.72047942672594
1796,Gene_0058,-2.2029524,-0.17261972,0.02759810878702716,0.21067258616051265,3595.800770910277
1797,Gene_0263,-2.2100308,-0.30971435,0.027103027695270506,0.20768603597908433,406.8174631934332
1798,Gene_1829,-2.2199433,-0.17200707,0.02642261691554324,0.2032508993503326,402.72080243803003
1799,Gene_0149,-2.2211208,-0.17223683,0.02634278372251395,0.2032508993503326,109.93695241269288
1800,Gene_0836,-2.230965,-0.107910685,0.02568345834890824,0.1990965763481259,4784.681921582426
1801,Gene_0742,-2.2394536,-0.24021783,0.02512642529716954,0.1955363836355606,3700.6663793220846
1802,Gene_0245,-2.2396178,-0.19275351,0.025115747998834814,0.1955363836355606,1798.5944720852176
1803,Gene_1822,-2.2445467,-0.18918198,0.02479725042265817,0.19448823860908368,1517.8511273738934
1804,Gene_1784,-2.2476547,-0.18862993,0.024598223377910598,0.19368679825126456,1781.0309872419552
1805,Gene_0790,-2.2511458,-0.14061877,0.02437629871520847,0.19269801355896024,3884.5349793468504
1806,Gene_0653,-2.2515566,-0.117459714,0.0243503043641546,0.19269801355896024,3323.784524798551
1807,Gene_1750,-2.252515,-0.17939101,0.024289744292134857,0.19269801355896024,966.7180609439663
1808,Gene_0066,-2.2536104,-0.30375192,0.024220692681483313,0.19269801355896024,911.8412099037175
1809,Gene_1559,-2.2574575,-0.22233018,0.023979495800336644,0.19260639197057547,537.0584660813167
1810,Gene_1365,-2.2610447,-0.12935956,0.02375648685962291,0.19158457144857186,3318.498462521624
1811,Gene_1043,-2.261428,-0.14231093,0.023732760597183506,0.19158457144857186,3833.644677997593
1812,Cd3e,-2.2633996,-0.0524165,0.023611064274249024,0.19158457144857186,1361.97982020877
1813,Gene_0493,-2.2695882,-0.1815233,0.023232583765334193,0.18965374502313628,153.67755710301842
1814,Gene_0298,-2.2698758,-0.17298144,0.023215128277539937,0.18965374502313628,456.74975400831534
1815,Gene_0997,-2.2706287,-0.16365401,0.02316946548012615,0.18965374502313628,4840.907172482901
1816,Gene_0576,-2.2749004,-0.22474423,0.02291190614458216,0.18935459623621623,1512.4516485132303
1817,Gene_0337,-2.283211,-0.2759211,0.022417940249577138,0.18604099792180198,3857.6545817987612
1818,Gene_1128,-2.2846622,-0.23886903,0.02233263558207507,0.18604099792180198,3142.0846658286055
1819,Gene_1033,-2.2904537,-0.20248124,0.021995025953892928,0.18405879459324626,1940.6012162818347
1820,Gene_1006,-2.294575,-0.18506403,0.021757500349285346,0.1828361373889525,1068.151947867998
1821,Gene_0547,-2.3092246,-0.16124922,0.020931120726404327,0.17663393018062723,650.8627698890618
1822,Gene_0027,-2.3150983,-0.18414775,0.020607558620997498,0.174640327296589,3094.31419179239
1823,Gene_0193,-2.317631,-0.19903544,0.02046937857915599,0.17420747726941269,3884.4372141570507
1824,Gene_0488,-2.3233814,-0.31813616,0.020158668848393072,0.1722963149435305,3237.326055028597
1825,Gene_0711,-2.3239565,-0.14475815,0.02012782541138563,0.1722963149435305,2674.9955595833335
1826,Gene_1220,-2.326462,-0.16581713,0.019993916294861743,0.1722963149435305,257.6585559865995
1827,Gene_1285,-2.3279955,-0.063773826,0.019912345149109337,0.1722963149435305,4844.0194490921995
1828,Gene_0158,-2.3288033,-0.18600103,0.01986949158192659,0.1722963149435305,4003.635248690144
1829,Gene_1311,-2.3298576,-0.11141095,0.019813685171145925,0.1722963149435305,1499.4690816697755
1830,Gene_1427,-2.3332803,-0.16653965,0.019633437940476322,0.17222313982873966,4900.853130326311
1831,Gene_1371,-2.3378806,-0.16756359,0.019393442451454815,0.17086733437405122,3029.3138686997945
1832,Gene_1838,-2.3469305,-0.24254853,0.018928780461685023,0.16751133151933648,2932.99215812587
1833,Gene_0303,-2.3558164,-0.27187026,0.018482055913338766,0.16428494145190015,3752.9622381761837
1834,Gene_1498,-2.3563914,-0.3966643,0.01845346667942948,0.16428494145190015,4068.260451046181
1835,Gene_0664,-2.35965,-0.18943557,0.01829219099460904,0.1640555246153277,3299.569106290938
1836,Gene_0609,-2.3629906,-0.20458026,0.018128131869072726,0.16331650332497952,684.0739445126901
1837,Gene_1837,-2.365592,-0.14847422,0.018001274681517142,0.1629074631811506,1724.4241546727671
1838,Gene_0510,-2.3698225,-0.17513633,0.017796625120827744,0.16178750109843404,4644.014019613946
1839,Gene_0810,-2.3718214,-0.19492474,0.017700641074751444,0.16164969018037847,1161.847278627067
1840,Gene_0363,-2.3744776,-0.11387781,0.017573802748650606,0.16122754815275786,1892.226767995691
1841,Gene_0769,-2.3787355,-0.06506793,0.017372131267168002,0.1601118089139908,2188.78057057377
1842,Gene_1826,-2.379023,-0.09895058,0.017358587018233194,0.1601118089139908,2225.0546989875384
1843,Gene_0154,-2.381556,-0.073342614,0.017239668215443742,0.1601118089139908,3084.0509333479013
1844,Gene_0932,-2.3825965,-0.18761213,0.017191022540715837,0.1601118089139908,4718.225396836303
1845,Gene_1702,-2.3908389,-0.19074625,0.016809933434913535,0.1578397505625684,1241.4289235708995
1846,Gene_0901,-2.3948092,-0.23766744,0.016629013651313335,0.15687748727654088,651.4318126895444
1847,Gene_1301,-2.394864,-0.23364465,0.01662653020759963,0.15687748727654088,1027.4789248066897
1848,Gene_1663,-2.4065428,-0.19551066,0.01610431940499102,0.153374470523724,4440.278256035884
1849,Gene_0348,-2.4106913,-0.18031569,0.015922322178012645,0.1523667194068196,3246.76352264327
1850,Gene_0326,-2.4187827,-0.1789112,0.01557253501918686,0.1497359136460275,1465.2386067338427
1851,Gene_1582,-2.4258475,-0.31129894,0.015272684357351103,0.1475621677038754,4088.9373478946554
1852,Gene_0153,-2.4270797,-0.30901068,0.015220908699270223,0.1475621677038754,4313.781481999008
1853,Gene_0809,-2.4299002,-0.11435704,0.015102981310596897,0.1473461591277746,4240.245976516876
1854,Gene_0740,-2.4374988,-0.22649753,0.014789259601264444,0.1449927411888671,4598.686341515795
1855,Gene_1246,-2.4482877,-0.18282741,0.014353700075409957,0.14141576428975325,1298.59304985814
1856,Gene_1596,-2.451341,-0.19569534,0.014232511011244788,0.14119494404064267,3787.4575472940774
1857,Gene_0761,-2.4596653,-0.12686561,0.01390666824589292,0.1390666824589292,2329.670511506993
1858,Gene_1789,-2.4600623,-0.20961785,0.013891292302044495,0.1390666824589292,4217.892836805805
1859,Gene_1329,-2.4693587,-0.16794327,0.013535547481929488,0.1367227018376716,3656.0288519499854
1860,Gene_0998,-2.469742,-0.31052142,0.013521051983202652,0.1367227018376716,3893.414860173637
1861,Gene_0381,-2.4702623,-0.19586968,0.013501401460012797,0.1367227018376716,3298.001096521304
1862,Gene_1144,-2.471385,-0.17688775,0.013459083657366313,0.1367227018376716,928.272408875049
1863,Gene_1710,-2.472015,-0.18543358,0.01343539575676137,0.1367227018376716,2747.8832485398448
1864,Gene_0475,-2.4751775,-0.20471972,0.013316997500698372,0.1367227018376716,4924.115210646316
1865,Gene_0961,-2.484515,-0.18530367,0.01297280442940942,0.1351333794730148,4690.070929160739
1866,Gene_1727,-2.494318,-0.22389,0.012619942513278361,0.13214599490343834,263.70999219520775
1867,Gene_1102,-2.4950163,-0.32176918,0.012595135739030896,0.13214599490343834,865.8333378607138
1868,Gene_0500,-2.4979599,-0.21443602,0.012491032131692949,0.13214599490343834,702.0574286000815
1869,Gene_0819,-2.507133,-0.3032558,0.012171486610448982,0.12948390011115937,3643.6005544272125
1870,Gene_1895,-2.5083106,-0.19070023,0.012130999394105172,0.12948390011115937,4098.0373827918775
1871,Gene_1110,-2.510816,-0.19587007,0.012045243348797958,0.12948390011115937,1106.881263237826
1872,Gene_0785,-2.5113227,-0.19484739,0.012027970145563758,0.12948390011115937,2553.9708301115534
1873,Gene_0095,-2.5131574,-0.22228426,0.011965596754423043,0.12948390011115937,4211.47998865544
1874,Gene_1374,-2.514814,-0.17465788,0.011909521065810216,0.12948390011115937,3677.36764659294
1875,Gene_0519,-2.515663,-0.19013952,0.01188087845351687,0.12948390011115937,2734.074167184649
1876,Gene_1483,-2.5174427,-0.18746103,0.011821019600482445,0.12948390011115937,2972.221067770926
1877,Gene_1894,-2.535926,-0.062396217,0.011215042216919484,0.12461158018799427,2566.3847072355857
1878,Gene_1323,-2.5397596,-0.18931393,0.01109286862156608,0.1239426661627495,1522.8648340281618
1879,Gene_1839,-2.5414848,-0.11471199,0.011038277285358417,0.1239426661627495,2846.85886465213
1880,Gene_1299,-2.5418408,-0.30262128,0.011027042160614878,0.1239426661627495,3459.982245147949
1881,Gene_0960,-2.54844,-0.1717247,0.010820592304889867,0.12296127619193031,4372.948433510998
1882,Gene_1181,-2.5529444,-0.18635724,0.010681655349310298,0.12207606113497484,3199.642202197278
1883,Gene_0360,-2.555888,-0.19321647,0.010591719911391531,0.12174390702748887,3817.551608363632
1884,Gene_0886,-2.5611455,-0.11991554,0.010432765406413545,0.1206100046984225,842.3545930251363
1885,Gene_0431,-2.5795603,-0.2814966,0.009892616691067814,0.11503042664032342,2334.70949837796
1886,Gene_0445,-2.5854204,-0.1915024,0.009726036590325364,0.11375481392193407,96.19151814411182
1887,Gene_1857,-2.5865567,-0.28393346,0.009694023469215302,0.11375481392193407,1271.060379382034
1888,Gene_1184,-2.5918279,-0.21008004,0.009546753884586638,0.1129793359122679,3645.985489809374
1889,Gene_0927,-2.6033149,-0.20451403,0.009232711814513154,0.10991323588706135,4959.459259179349
1890,Gene_1598,-2.6068473,-0.17520875,0.009138011999301313,0.10943726945271033,540.9315929567188
1891,Gene_1150,-2.612803,-0.27814442,0.008980305741015717,0.10819645471103273,2037.396863513377
1892,Gene_1140,-2.6142406,-0.20423605,0.008942604767073148,0.10819645471103273,4010.3512950608397
1893,Gene_0395,-2.6195529,-0.19806235,0.008804514003756276,0.10737212199702775,1059.9763914130494
1894,Gene_1641,-2.6221268,-0.28736866,0.008738291783722072,0.10721830409474935,2797.6704990463168
1895,Gene_0428,-2.6294105,-0.23853213,0.00855330229170085,0.10559632458889938,3678.70291534689
1896,Gene_1116,-2.630684,-0.20434934,0.008521325871351822,0.10559632458889938,3099.127978787886
1897,Gene_1277,-2.6423762,-0.32318437,0.008232653397074534,0.10290816746343168,980.7224363463099
1898,Gene_0508,-2.6604216,-0.1824159,0.007804291853441063,0.09816719312504482,1809.1536149944102
1899,Gene_0382,-2.6690197,-0.26235813,0.007607299647755552,0.09629493225007028,3929.769333202716
1900,Gene_0047,-2.6792471,-0.4200492,0.007378791834885577,0.0939973482151029,2793.421244953482
1901,Gene_0703,-2.690077,-0.21777521,0.007143554187173718,0.0915840280406887,75.88658703741805
1902,Gene_0233,-2.690515,-0.21547255,0.00713418091094551,0.0915840280406887,3816.9042621390645
1903,Gene_1882,-2.69146,-0.13738805,0.0071140073451291105,0.0915840280406887,224.7912069541834
1904,Gene_0357,-2.7042065,-0.062049247,0.006846773765227035,0.08950031065656255,3741.3822245195993
1905,Gene_0949,-2.7117777,-0.13523455,0.006692344585015734,0.08805716559231229,1052.278772817925
1906,Gene_0844,-2.7220325,-0.23611872,0.0064881745438803195,0.08593608667391152,4792.463726590932
1907,Pdgfra,-2.7329035,-0.23133212,0.006277871979449298,0.08370495972599064,1871.3067189453182
1908,Gene_0289,-2.7336702,-0.25974888,0.0062632738066440655,0.08370495972599064,1668.3115008734915
1909,Gene_1870,-2.7428434,-0.22084816,0.006090971877956263,0.08231043078319275,786.9958491456011
1910,Gene_0702,-2.7511952,-0.2349333,0.005937825596589522,0.08078674281074179,1562.7408666765637
1911,Gene_1662,-2.7569592,-0.25551468,0.005834162680230889,0.07992003671549164,4389.421271049593
1912,Gene_0481,-2.7583146,-0.25998405,0.005810024068966031,0.07992003671549164,4981.854971254874
1913,Gene_0291,-2.767351,-0.21895117,0.005651387966436533,0.07849149953384074,1873.1321760088993
1914,Gene_0720,-2.767967,-0.09607561,0.005640715497028091,0.07849149953384074,2270.6226232249855
1915,Gene_1703,-2.772362,-0.24339029,0.00556511114746684,0.07838184714742029,3624.2511441035485
1916,Gene_0043,-2.7940216,-0.21499391,0.005205698324257924,0.0738396925426656,4436.669113302119
1917,Gene_0773,-2.8271,-0.22778398,0.004697165403597235,0.06710236290853193,2985.5694542245815
1918,Gene_0580,-2.846802,-0.21113202,0.0044160836854568696,0.06354077245261683,1988.0522059802552
1919,Gene_1008,-2.8529081,-0.26911277,0.004332113130426054,0.06278424826704425,2092.4781122006875
1920,Sox9,-2.8537433,-0.5677544,0.004320741597993378,0.06278424826704425,3493.309825159194
1921,Gene_0876,-2.8572073,-0.25772512,0.004273866038700791,0.06278424826704425,65.93040484117947
1922,Gene_1876,-2.86241,-0.23981312,0.004204326211481,0.062286314244162956,3116.9672204262115
1923,Flt1,-2.8648198,-0.28432164,0.0041724674065371885,0.06227563293339087,1809.690401684719
1924,Gene_0714,-2.8720624,-0.32144704,0.00407802404955415,0.06132366991810752,3981.276789821567
1925,Gene_1892,-2.896967,-0.19376083,0.0037678939506218144,0.0570893022821487,510.3036671245042
1926,Gene_1735,-2.899226,-0.24361487,0.003740850674981283,0.0570893022821487,2961.601221394533
1927,Gene_1087,-2.9010744,-0.26561064,0.0037188557172636474,0.0570893022821487,2430.8158049363124
1928,Gene_0411,-2.9320304,-0.40129635,0.003367536214381934,0.052617753349717716,3229.5113532308756
1929,Gene_0315,-2.9527318,-0.26251844,0.003149754167555619,0.04960242783552156,371.02529269069333
1930,Gene_1659,-2.957469,-0.24148093,0.003101758551354347,0.04923426271991027,2920.9197477692496
1931,Gene_0293,-2.9633152,-0.17608154,0.0030434465916760745,0.04869514546681719,2829.348710399642
1932,Gene_1540,-2.963685,-0.34614354,0.0030397932454896202,0.04869514546681719,2825.267467360046
1933,Gene_1070,-2.9693122,-0.2360601,0.002984672848225173,0.048531265824799566,3037.263949652451
1934,Gene_1753,-2.969764,-0.26376852,0.0029802869136934034,0.048531265824799566,3398.516289270493
1935,Gene_1610,-2.9905064,-0.18198416,0.0027851537081050454,0.04603559848107513,4034.69554841981
1936,Gene_0297,-2.995668,-0.27118635,0.002738444477126739,0.04564074128544565,1385.6125646346609
1937,Gene_1465,-2.9970918,-0.256998,0.002725685713332579,0.04564074128544565,4133.994580391307
1938,Gene_1516,-3.016027,-0.1330365,0.0025611045694436453,0.04340855202446857,2516.3656272040953
1939,Gene_1803,-3.0258026,-0.25435755,0.0024797411920473972,0.04238873832559653,431.43848171493926
1940,Gene_0617,-3.0311832,-0.15079,0.0024359729838538337,0.04199953420437644,339.82709975769706
1941,Gene_0147,-3.039261,-0.23348063,0.002371591193775781,0.0412450642395788,1704.4796775455009
1942,Gene_1107,-3.0405345,-0.21276934,0.002361586207380796,0.0412450642395788,3935.2400367017644
1943,Gene_0127,-3.056745,-0.39569145,0.002237544804339242,0.03995615722034361,3553.020626967533
1944,Gene_0229,-3.0576487,-0.26364526,0.0022308092393834326,0.03995615722034361,3953.6440751284117
1945,Gene_1228,-3.0706143,-0.20532073,0.002136188203326205,0.03883978551502191,2610.481829385966
1946,Gene_1014,-3.0785007,-0.34088996,0.0020804508435987826,0.03817340997428959,2228.9850398796784
1947,Gene_1015,-3.0791852,-0.3014878,0.0020756760087411127,0.03817340997428959,779.8900071961056
1948,Gene_1877,-3.094985,-0.2518196,0.001968228332260486,0.03678931462169133,1674.554130366092
1949,Gene_1009,-3.1142762,-0.25242487,0.0018439682244721998,0.0347918532919283,2198.3958625606824
1950,Gene_0634,-3.1193967,-0.18774888,0.001812217874335649,0.03451843570163141,488.5721269141053
1951,Gene_1350,-3.1581023,-0.3557567,0.0015879989605034025,0.030538441548142357,1142.0291659204956
1952,Gene_1676,-3.1617029,-0.26134932,0.0015684945653899405,0.030456205153202732,3011.2152056155073
1953,Gene_1759,-3.1690278,-0.23772496,0.001529497325922707,0.029990143645543275,3691.5324154839896
1954,Gene_1357,-3.1699314,-0.2711292,0.0015247488323410193,0.029990143645543275,4991.820181395101
1955,Gene_0198,-3.1893733,-0.26728928,0.0014258166913437582,0.028516333826875163,4668.910990150611
1956,Gene_1514,-3.2215343,-0.2685752,0.0012750624438147555,0.02575883724878294,3230.697737699198
1957,Gene_0713,-3.225587,-0.3371795,0.0012571469169902435,0.025656059530413132,2135.177863805656
1958,Gene_1740,-3.230995,-0.2714123,0.001233601308538393,0.025435078526564802,3199.077955305752
1959,Gene_1000,-3.2542017,-0.29203022,0.001137114858841406,0.023872084763031667,3938.9755094971483
1960,Gene_0466,-3.2634983,-0.2929183,0.0011004588540066548,0.023414018170354357,635.7641450707672
1961,Gene_1624,-3.2767377,-0.2803373,0.0010501386518344958,0.022583626921171954,2079.029203996627
1962,Gene_1430,-3.2807355,-0.18512695,0.0010353674966425315,0.02250798905744634,4207.021313896305
1963,Gene_1041,-3.283775,-0.3301375,0.001024266286256965,0.02250798905744634,1949.9731120685678
1964,Gene_1084,-3.2906482,-0.28175896,0.0009995685300551432,0.022212634001225404,2880.7677425745733
1965,Gene_0394,-3.299219,-0.20076083,0.0009695426370914632,0.0217874749908194,2959.4583362678814
1966,Fbln1,-3.3055854,-0.5915751,0.0009477821204501481,0.021540502737503367,963.1574530115148
1967,Gene_1432,-3.3071873,-0.32086924,0.0009423785889960852,0.021540502737503367,1843.0654361788274
1968,Gene_1745,-3.3159635,-0.2810561,0.0009132776983343069,0.021239016240332722,1705.830879272564
1969,Gene_1193,-3.3487542,-0.16547821,0.00081175763271132,0.01910017959320753,179.67370723372073
1970,Gene_1422,-3.3541622,-0.34754702,0.0007960564665561617,0.018953725394194324,169.74923126220847
1971,Gene_0148,-3.380573,-0.1961134,0.0007233487046604081,0.017642651333180683,4166.900366195078
1972,Gene_0161,-3.4120631,-0.31138334,0.0006447319603250563,0.01591930766234707,1401.7005093654213
1973,Gene_0529,-3.436242,-0.3795422,0.0005898438677651466,0.014746096694128664,2614.4898928821362
1974,Gene_0131,-3.4530823,-0.29676563,0.0005542197746085794,0.014030880369837453,1528.6915892644265
1975,Gene_1625,-3.5236201,-0.30087966,0.0004256939582378106,0.0109152296984054,4706.362263320935
1976,Gene_1732,-3.5927067,-0.31942242,0.00032726078897585276,0.008500280233139033,1333.51895638558
1977,Gene_1266,-3.6406264,-0.3054915,0.0002719754374062183,0.007157248352795219,2176.8012230577287
1978,Gene_0163,-3.689929,-0.3183766,0.00022431659353207457,0.006062610636002016,4370.014739898779
1979,Gene_1707,-3.7421615,-0.20022525,0.00018244414424477596,0.0050678928956882216,4217.571155619453
1980,Gene_0515,-3.766409,-0.31861246,0.0001656124352710676,0.004665139021720215,971.2020183390728
1981,Gene_1364,-3.78251,-0.19463053,0.00015525486031009775,0.004435853151717078,4023.0843834887664
