,gene,scores,log2FoldChange,pvalue,padj,baseMean
1801,Gene_0614,-1.7505078,-0.08252344,0.08003071390341615,0.6586890033202976,545.7672376584962
1802,Gene_1317,-1.7516032,-0.1883828,0.07984206227760905,0.6586890033202976,1395.0021145459896
1803,Gene_1789,-1.7576958,-0.14126235,0.07879927434815605,0.6539358867066892,4088.981157605273
1804,Gene_1089,-1.7591472,-0.13289417,0.07855252098893988,0.6539358867066892,1922.6622554680343
1805,Gene_0600,-1.7610502,-0.16153698,0.07822990147629476,0.6539358867066892,487.564987376454
1806,Gene_1413,-1.7635832,-0.14953707,0.07780218975058618,0.6539358867066892,1744.0163476555776
1807,Gene_1244,-1.7650481,-0.14182195,0.07755568104558752,0.6539358867066892,4907.847504494336
1808,Gene_1767,-1.7659792,-0.11900259,0.07739935220994079,0.6539358867066892,3166.9337965330546
1809,Gene_0033,-1.8053007,-0.15142636,0.07102764280942284,0.6070738701660071,2109.996684710481
1810,Gene_1892,-1.8088057,-0.0801763,0.07048119921011345,0.6049888344215746,874.3656418114865
1811,Gene_0853,-1.811229,-0.25324747,0.07010540489324187,0.6043569387348436,4931.575146554289
1812,Gene_1034,-1.8120369,-0.2501505,0.06998050611335728,0.6043569387348436,4113.202595852487
1813,Gene_0580,-1.8165139,-0.12283669,0.06929157752463855,0.6025354567359873,1443.312647132051
1814,Gene_1752,-1.8259473,-0.17198387,0.0678582090223563,0.5926481137323694,396.8400438198878
1815,Gene_1412,-1.8345181,-0.21918084,0.06657713395939036,0.5840099470121961,330.2965090189123
1816,Gene_1601,-1.8350246,-0.14336619,0.06650204315353654,0.5840099470121961,645.8718400523925
1817,Gene_0247,-1.8350794,-0.28004616,0.06649392940851566,0.5840099470121961,2924.804488891387
1818,Gene_0681,-1.8377218,-0.31280452,0.06610340893372019,0.5840099470121961,4647.378934967187
1819,Gene_0661,-1.8384886,-0.1959935,0.06599045167139514,0.5840099470121961,2508.8799686296234
1820,Gene_1087,-1.8438829,-0.14069384,0.06520020553026366,0.5840099470121961,4222.580138158176
1821,Gene_0466,-1.8476343,-0.12277239,0.0646552576579218,0.5824797987200162,2257.138768306049
1822,Dcn,-1.8502494,-0.12396716,0.06427761281527528,0.581697853531903,3557.488551550735
1823,Gene_0428,-1.8583957,-0.14897212,0.06311283557816878,0.5737530507106253,3672.7700495681793
1824,Gene_1277,-1.8586969,-0.20020913,0.06307010485070119,0.5737530507106253,911.1203442215264
1825,Gene_1224,-1.85945,-0.15185995,0.06296338264560017,0.5737530507106253,1838.0194919302683
1826,Gene_1088,-1.8597101,-0.12844081,0.06292654968585994,0.5737530507106253,3204.6456748632186
1827,Gene_1144,-1.8714436,-0.12106073,0.061283619349848016,0.5674409199060002,399.9482105126126
1828,Gene_0153,-1.874442,-0.21495798,0.060869527268119304,0.566228160633668,1839.6239294266352
1829,Gene_0876,-1.8816574,-0.12948488,0.0598825531604711,0.5596500295371131,2697.2573580919025
1830,Gene_1745,-1.8834783,-0.11321294,0.05963557701746316,0.5596500295371131,4981.311240570962
1831,Gene_1247,-1.8835467,-0.2139823,0.05962630870552235,0.5596500295371131,2398.9411349810816
1832,Gene_0282,-1.8843819,-0.10867867,0.05951333148743156,0.5596500295371131,4089.4809477159015
1833,Gene_0226,-1.8861755,-0.1813705,0.05927130847213975,0.5596500295371131,2188.7330610797576
1834,Gene_0377,-1.8898448,-0.22894542,0.05877872183786608,0.5596500295371131,3992.134076967559
1835,Gene_1196,-1.8902692,-0.16311966,0.05872196349962731,0.5596500295371131,2997.3032680195365
1836,Vwf,-1.8921175,-0.17616203,0.05847532048078879,0.5596500295371131,4438.647435436872
1837,Gene_1468,-1.904029,-0.15106742,0.05690640390755901,0.5524893583258157,2084.165634133044
1838,Flt1,-1.9122301,-0.14754988,0.05584668091581905,0.5448456674714054,3041.3068781163206
1839,Gene_0791,-1.9157077,-0.1532987,0.055402305326822165,0.5431598561453154,3168.5924690631955
1840,Gene_0879,-1.918227,-0.16447696,0.05508223919697172,0.542682159576076,2116.0455619123427
1841,Gene_1667,-1.9194318,-0.05261458,0.05492970985722789,0.542682159576076,764.3446162530336
1842,Gene_1819,-1.9208283,-0.35979426,0.05475335531764627,0.542682159576076,513.1190642160609
1843,Gene_1719,-1.9324659,-0.16271614,0.05330201881751286,0.5330201881751286,132.52417546818384
1844,Gene_1248,-1.9379699,-0.13524391,0.052626896136274734,0.5289135290077862,4373.9946080138125
1845,Gene_1184,-1.9390789,-0.14545785,0.05249173279578249,0.5289135290077862,1220.550815581538
1846,Col17a1,-1.9394349,-0.17468004,0.05244840861094599,0.5289135290077862,1096.958408944752
1847,Gene_0193,-1.9399962,-0.1587142,0.052380150449716674,0.5289135290077862,3693.375232109024
1848,Gene_0359,-1.9444185,-0.13940282,0.0518450026627838,0.5289135290077862,1634.0797597825892
1849,Gene_0058,-1.9452263,-0.12602724,0.05174774697198581,0.5289135290077862,2554.921227438591
1850,Gene_0285,-1.9465817,-0.083136044,0.05158489821411806,0.5289135290077862,854.4297732224087
1851,Gene_0061,-1.9501551,-0.3786501,0.05115762437008034,0.5289135290077862,4800.741321236747
1852,Gene_1793,-1.9540162,-0.24898766,0.05069930664713941,0.5289135290077862,4265.327930085325
1853,Gene_0100,-1.9543036,-0.42922646,0.050665314652426414,0.5289135290077862,4325.758633676766
1854,Gene_0599,-1.9553716,-0.1068501,0.05053922578519023,0.5289135290077862,2063.530055431426
1855,Gene_0547,-1.9609166,-0.1447039,0.049888752890084404,0.5289135290077862,3823.6880078505055
1856,Gene_1374,-1.9626691,-0.122541495,0.04968463695667734,0.5289135290077862,762.1869691794118
1857,Gene_1109,-1.9637917,-0.123644136,0.04955424361191829,0.5289135290077862,92.66406282931237
1858,Gene_1820,-1.9646269,-0.21543527,0.049457429979662716,0.5289135290077862,148.86601626123922
1859,Gene_1126,-1.9710482,-0.1485327,0.048718363093046564,0.5289135290077862,2953.6786001525743
1860,Gene_1220,-1.9767027,-0.13448754,0.04807524242767402,0.5282993673370772,2304.204780977307
1861,Gene_0934,-1.9860402,-0.16592276,0.047028857155442104,0.519655880170631,2614.1759770971726
1862,Gene_0047,-1.9875189,-0.29280287,0.04686492411295468,0.519655880170631,86.94254506523606
1863,Gene_0436,-1.9934199,-0.10567248,0.04621549006153934,0.5163741906317245,2142.298767304257
1864,Gene_1730,-1.9944193,-0.15311733,0.0461062470395593,0.5163741906317245,3604.437397944261
1865,Gene_1015,-1.9963361,-0.16042988,0.04589734826157917,0.5163741906317245,2241.3338247388074
1866,Gene_1702,-2.0038116,-0.13715945,0.0450902452452874,0.5123891505146296,3674.4850712455
1867,Gene_0886,-2.008097,-0.06975991,0.04463298519809873,0.5100912594068426,1203.4438737643322
1868,Gene_0552,-2.0122318,-0.21788739,0.04419550920701848,0.5079943587013619,4075.052922184541
1869,Gene_1140,-2.0133955,-0.16053145,0.04407303320843089,0.5079943587013619,2962.7346402445887
1870,Gene_1124,-2.0189404,-0.1521312,0.04349339897348434,0.505737197366097,1093.277342178036
1871,Gene_0070,-2.0235407,-0.1966616,0.04301741699689962,0.5031276841742646,1221.766355476473
1872,Gene_0173,-2.026471,-0.18026914,0.042716562747307674,0.502547797027149,3158.7507996192085
1873,Gene_1116,-2.0285518,-0.14540572,0.04250395411713216,0.502547797027149,4158.2009864015945
1874,Gene_1630,-2.029168,-0.16218224,0.04244118273269122,0.502547797027149,2107.357521044318
1875,Gene_1306,-2.0475965,-0.27341363,0.04059954762837786,0.4862221272859624,1328.5871241815814
1876,Gene_1452,-2.0476513,-0.20332916,0.040594177318774224,0.4862221272859624,4341.707454207472
1877,Gene_1328,-2.0488014,-0.18269713,0.04048153984502358,0.4862221272859624,3362.8780441666327
1878,Gene_0127,-2.053251,-0.22685055,0.04004823279184299,0.4862221272859624,2268.0231620512286
1879,Gene_0194,-2.0534837,-0.15847926,0.040025676196875096,0.4862221272859624,2465.105966632544
1880,Gene_1364,-2.0572352,-0.06323391,0.03966360109714309,0.4862221272859624,1061.069516285162
1881,Gene_1227,-2.0629447,-0.33365598,0.0391178961198705,0.4859365977623665,3152.6730188209776
1882,Gene_0158,-2.071091,-0.16810253,0.03835030101772485,0.47937876272156066,1825.7754271872986
1883,Gene_1301,-2.0712416,-0.20348927,0.03833623159813906,0.47937876272156066,4978.443624538028
1884,Gene_0783,-2.0741577,-0.1788245,0.038064660355450884,0.47937876272156066,2426.9084005463446
1885,Gene_1714,-2.0744178,-0.20598646,0.038040515362016636,0.47937876272156066,2455.1337506385853
1886,Gene_1062,-2.0747738,-0.34013852,0.03800749595198634,0.47937876272156066,2850.966347682826
1887,Gene_0427,-2.082879,-0.18377408,0.03726223908251767,0.47937876272156066,4587.942215437796
1888,Gene_0947,-2.090163,-0.15779363,0.03660316304651778,0.4753657538508802,4014.049594305764
1889,Gene_1847,-2.090738,-0.3315362,0.03655155636572675,0.4753657538508802,2283.093845499315
1890,Gene_0713,-2.0952973,-0.1991793,0.03614457917567126,0.4753657538508802,3607.56136656534
1891,Gene_0961,-2.0958037,-0.15033875,0.036099598855793516,0.4753657538508802,2951.86571896477
1892,Gene_0315,-2.0982819,-0.17829321,0.0358802471101489,0.4753657538508802,2487.216891071182
1893,Gene_1870,-2.1033614,-0.14791688,0.03543418734564327,0.4753657538508802,1001.9630752825351
1894,Gene_1350,-2.1054835,-0.22664142,0.03524923433496891,0.4753657538508802,2346.48450410171
1895,Gene_0998,-2.1087832,-0.24008705,0.03496329890888682,0.4753657538508802,1266.8020057617446
1896,Gene_1211,-2.12179,-0.22435455,0.033855377575991594,0.4637722955615287,4578.46864176569
1897,Gene_1484,-2.133195,-0.1723613,0.03290874237838564,0.453913687977733,1710.2637268069172
1898,Gene_1161,-2.1350157,-0.19301696,0.03275971651708325,0.453913687977733,4763.706871940193
1899,Gene_0790,-2.1356182,-0.14623979,0.03271054210895398,0.453913687977733,2688.6236859688206
1900,Gene_1092,-2.144586,-0.17758399,0.031985955238300036,0.4505064118070428,3176.1446744469936
1901,Gene_1365,-2.144723,-0.14925523,0.031975000340833025,0.4505064118070428,2737.5552002221725
1902,Gene_1097,-2.1542659,-0.23358147,0.031219327105519168,0.44599038722170237,690.4340539851694
1903,Gene_1193,-2.1607282,-0.07936169,0.030716341427705286,0.4419617471612271,1910.3150340893078
1904,Gene_1710,-2.1611252,-0.16733456,0.030685665850996392,0.4419617471612271,540.7732557742385
1905,Gene_1055,-2.1612074,-0.16677694,0.030679322465452786,0.4419617471612271,3133.62251870774
1906,Krt10,-2.1651642,-0.10667257,0.03037511321698249,0.4419617471612271,2262.0272662421726
1907,Gene_0653,-2.1704628,-0.10647988,0.029971807659868562,0.4419617471612271,3901.0256092761374
1908,Trac,-2.1732695,-0.18262419,0.029760041408344862,0.4419617471612271,1141.3288809468806
1909,Gene_1206,-2.177418,-0.234888,0.029449397140083024,0.4419617471612271,864.6019892252078
1910,Gene_0460,-2.1807723,-0.1703122,0.029200259572513234,0.4419617471612271,2061.3445432706503
1911,Gene_0769,-2.1860435,-0.09053143,0.02881242235757612,0.4398843108026888,4636.597646930986
1912,Gene_0144,-2.1875222,-0.17405528,0.02870442626358116,0.4398843108026888,3566.587984311438
1913,Gene_1357,-2.1922047,-0.17313325,0.02836473524204556,0.43976333708597765,2123.6719427249473
1914,Gene_1099,-2.1956959,-0.20271905,0.028113715977798992,0.43927681215310926,2610.497240283837
1915,Gene_0294,-2.1978455,-0.17956845,0.027960121032716837,0.43927681215310926,466.85440532663677
1916,Gene_0003,-2.2003236,-0.19028223,0.027783944814895052,0.43927681215310926,4923.6506870617595
1917,Gene_0411,-2.2106333,-0.28295708,0.027061249311366803,0.43297998898186885,3348.716158239849
1918,Gene_0986,-2.2185879,-0.16242725,0.026514776656772817,0.4276576880124648,1462.7501388939413
1919,Gene_1321,-2.2190945,-0.2127261,0.026480300670549135,0.4276576880124648,2949.7515513654594
1920,Gene_1366,-2.2248037,-0.15740822,0.02609441706022284,0.4276576880124648,591.9377120415202
1921,Gene_1162,-2.240234,-0.29647177,0.025075743105310293,0.4144750926497569,4830.891510597538
1922,Gene_1098,-2.240768,-0.19979112,0.025041116832621592,0.4144750926497569,915.1856900226614
1923,Gene_1880,-2.2463403,-0.208681,0.02468222388939299,0.4144750926497569,3257.75007437331
1924,Gene_1014,-2.2648234,-0.22629784,0.023523509581107317,0.3987035522221579,1264.9995895677057
1925,Gene_1435,-2.2670004,-0.19854271,0.02339019661707325,0.3987035522221579,3601.928844110252
1926,Gene_0190,-2.267329,-0.17212531,0.02337013097743385,0.3987035522221579,3895.265767839391
1927,Gene_0027,-2.2851005,-0.18645275,0.022306938754200898,0.3879467609426243,3383.4276581115914
1928,Gene_1266,-2.2876744,-0.18130045,0.0221564885031638,0.3879467609426243,3091.7723282632032
1929,Gene_0673,-2.292124,-0.2227529,0.021898482603869226,0.38758376290034025,4467.722015062458
1930,Gene_0526,-2.2983263,-0.18416482,0.021543225169811286,0.3847004494609158,439.2022193993023
1931,Gene_1624,-2.2985454,-0.17901315,0.021530769720752733,0.3847004494609158,1688.0280906119663
1932,Gene_0949,-2.3040767,-0.12887467,0.0212183407133873,0.3847004494609158,1279.0230241726874
1933,Gene_1753,-2.3065548,-0.1813733,0.02107965214266511,0.3847004494609158,4940.669112223837
1934,Gene_0816,-2.3163989,-0.20718054,0.020536500038631774,0.3803055562709588,1977.4794093510238
1935,Gene_1707,-2.3244905,-0.10953431,0.020099221960217854,0.375686391779773,3676.4328612399736
1936,Gene_0810,-2.328379,-0.19062047,0.01989199781372765,0.37532071346655943,3439.3895612109727
1937,Gene_1661,-2.3337185,-0.16213062,0.019610469999914358,0.3735327619031306,1099.8021255130197
1938,Gene_0394,-2.3341975,-0.12461481,0.01958537568979664,0.3735327619031306,1233.038517047179
1939,Gene_0095,-2.3421385,-0.21041684,0.019173592146758026,0.3723027601312238,1442.3585895875187
1940,Gene_1642,-2.3470948,-0.1946916,0.0189204356053852,0.37098893343892553,2085.0800273839272
1941,Gene_0508,-2.3502438,-0.17571604,0.01876111312964539,0.37098893343892553,1209.9090749701077
1942,Gene_1022,-2.3527906,-0.20493697,0.018633129236460995,0.37098893343892553,147.27483959689664
1943,Gene_0161,-2.354406,-0.19967674,0.01855233175718686,0.37098893343892553,4402.9956311956175
1944,Gene_1110,-2.37304,-0.19319005,0.017642353092242248,0.36004802229065813,4829.768665335376
1945,Gene_1454,-2.391715,-0.21456559,0.016769858392709173,0.34577027613833344,1740.7734158062613
1946,Gene_1432,-2.400628,-0.2003189,0.016366962018841903,0.3409783753925396,1725.6090531560906
1947,Gene_0445,-2.4105954,-0.17192537,0.015926506240538808,0.33529486822186966,85.10447323313639
1948,Gene_1483,-2.421343,-0.1797185,0.015463274984475773,0.32900585073352706,3417.2409072353516
1949,Gene_0395,-2.4274085,-0.1918515,0.015207127985574146,0.32703501044245475,4135.927483955713
1950,Gene_0703,-2.429065,-0.18955526,0.015137817411508506,0.32703501044245475,775.7110867820156
1951,Gene_0131,-2.4486027,-0.19730368,0.014341158796051983,0.3151903032099337,840.3484293673962
1952,Gene_1084,-2.4501085,-0.19495037,0.014281312323541096,0.3151903032099337,3960.9120873586166
1953,Gene_0337,-2.4568722,-0.30461514,0.014015255310015693,0.31494955752844256,3100.639204353016
1954,Gene_0519,-2.4673324,-0.17564242,0.0136123948680816,0.3093726106382182,272.0597602571992
1955,Gene_0609,-2.4725761,-0.23094991,0.013414313689410654,0.30837502734277367,3131.607602788294
1956,Gene_1375,-2.4762044,-0.17100267,0.01327875533725767,0.30837502734277367,1579.142728076642
1957,Gene_0251,-2.4967687,-0.1347523,0.012533065644143391,0.2948956622151386,1875.1895195806874
1958,Gene_1041,-2.4977272,-0.24018613,0.012499235749870177,0.2948956622151386,3860.170520569557
1959,Gene_1598,-2.5271773,-0.18397255,0.011498345485121743,0.277068565906548,4064.1292037294224
1960,Gene_0149,-2.53965,-0.21496055,0.011096342821779369,0.27064250784827726,2031.7653028571617
1961,Gene_0441,-2.5541081,-0.21526183,0.010646018632500942,0.26286465759261585,4738.407033231456
1962,Gene_1093,-2.5822575,-0.26291767,0.009815629967102318,0.24539074917755793,2061.9904538627575
1963,Gene_1514,-2.5949905,-0.20982143,0.009459352805896977,0.23947728622523992,3870.588374389044
1964,Gene_1871,-2.6241806,-0.22158127,0.008685774521270628,0.22271216721206738,2445.1924595930823
1965,Gene_1648,-2.653302,-0.15926145,0.007970852174818226,0.20703512142385003,4492.785016284316
1966,Gene_0189,-2.6872566,-0.21361296,0.0072041597606595864,0.1895831515963049,4543.418156068385
1967,Gene_0229,-2.6948278,-0.24483672,0.0070425003169454475,0.1878000084518786,482.7131989618651
1968,Gene_0486,-2.724853,-0.24215147,0.006433012171247011,0.17386519381748677,4685.641989985617
1969,Gene_1676,-2.7280157,-0.2193866,0.006371657497924368,0.17386519381748677,4136.397465526057
1970,Gene_1171,-2.7821786,-0.32177222,0.005399530130665314,0.1499869480740365,3966.9880358477008
1971,Gene_0163,-2.7832465,-0.23491074,0.005381788083461577,0.1499869480740365,1044.5111314433361
1972,Gene_1663,-2.8017025,-0.26241785,0.005083371725674138,0.1452391921621182,4035.3400833355913
1973,Gene_1784,-2.822664,-0.29376695,0.004762645295777766,0.13804768973268886,4258.157036690932
1974,Gene_0052,-2.824622,-0.1642758,0.0047336440420022,0.13804768973268886,1481.2941555480472
1975,Gene_0357,-2.8268948,-0.13030887,0.00470017879552557,0.13804768973268886,4763.687387893502
1976,Gene_0293,-2.832905,-0.20090611,0.004612707007497428,0.13804768973268886,296.807724675863
1977,Gene_1290,-2.8874514,-0.18110816,0.0038837647240831446,0.11950045304871214,792.0508035733413
1978,Gene_0493,-2.889286,-0.27912492,0.0038611754163792437,0.11950045304871214,2711.0266333549957
1979,Gene_0326,-2.8949955,-0.24965367,0.0037916404228078558,0.11950045304871214,2900.172732055433
1980,Gene_0001,-2.9040728,-0.39213124,0.0036834249406409603,0.11882015937551485,3243.492912339472
1981,Gene_0103,-2.9330437,-0.40211537,0.0033565663544947804,0.11005135588507477,133.99719011155895
1982,Gene_0634,-2.9803336,-0.20478535,0.0028793458754145748,0.09760494492930763,4803.815534379545
1983,Gene_1006,-2.9976258,-0.29036316,0.002720915195643273,0.09382466191873354,270.71105903401275
1984,Gene_1063,-3.0222156,-0.2798045,0.0025093184743129183,0.08804626225659362,758.1566659808418
1985,Gene_1323,-3.02876,-0.25615978,0.0024555971300168978,0.08769989750060349,119.37186175398205
1986,Cd3e,-3.0632348,-0.2957353,0.0021895819952034924,0.07962116346194519,2855.9492448057686
1987,Gene_1465,-3.1037748,-0.30039713,0.001910686565924315,0.07076616910830796,4664.721075408813
1988,Gene_1103,-3.1204236,-0.24982451,0.0018059116195672743,0.06814760828555752,3346.438472098298
1989,Gene_0148,-3.1773522,-0.20065081,0.0014862642148783733,0.05716400826455282,4122.154468978115
1990,Gene_1070,-3.217906,-0.27740324,0.0012913013390614156,0.05063926819848689,115.7419571199714
1991,Gene_0529,-3.2243958,-0.36239427,0.001262388363069459,0.05049553452277836,2732.975727474644
1992,Gene_1194,-3.2607188,-0.15978679,0.0011113017071071904,0.04535925335131389,2324.836738652333
1993,Gene_1285,-3.325917,-0.20837948,0.000881281444065242,0.03672006016938508,2519.8913238929254
1994,Gene_1759,-3.3374314,-0.2673724,0.0008455656225792504,0.03598151585443619,407.45526740918035
1995,Gene_0720,-3.3493018,-0.1726417,0.000810154662731425,0.03522411577093152,3437.955037293072
